Vampire Nocturnus Avatar | {U} | 1 |  | 0
Barbed Sextant | {2} | 2 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Planeswalker's Favor | {1}{W}{W} | 3 |  | 0
Halimar Depths | {3}{U} | 4 |  | 0
Lapse of Certainty | {3}{B} | 4 |  | 0
Heretic's Punishment | {3}{B}{B} | 5 |  | 0
Arcanis, the Omnipotent Avatar | {3}{R} | 4 |  | 0
Reality Anchor | {2}{G} | 3 |  | 0
Lapse of Certainty | {7} | 7 |  | 0
Artificer's Epiphany | {6}{C} | 7 |  | 0
Enervate | {5}{C} | 6 |  | 0
Arcanis, the Omnipotent Avatar | {8}{C}{C} | 10 |  | 0
Lapse of Certainty | {4}{C} | 5 |  | 0
Scorching Missile | {2}{W} | 3 |  | 0
Jhoira of the Ghitu Avatar | {2}{W} | 3 |  | 0
Lapse of Certainty | {2}{W} | 3 |  | 0
Mastery of the Unseen | {2}{U} | 3 |  | 0
Artificer's Epiphany | {2}{B} | 3 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Halimar Depths | {1}{G} | 2 |  | 0
Aggressive Mining | {1}{G} | 2 |  | 0
Common Courtesy | {1}{G} | 2 |  | 0
Unfulfilled Desires | {5}{G}{G} | 7 |  | 0
Moonglove Extract | {1}{U}{B} | 3 |  | 0
Protection of the Hekma | {1} | 1 |  | 0
Halimar Depths | 1 | 1 |  | 0
Halimar Depths | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | {3}{U}{U} | 5 |  | 0
Implement of Examination | {1}{W} | 2 |  | 0
A Display of My Dark Power | {4}{W} | 5 |  | 0
Artificer's Epiphany | {2}{W} | 3 |  | 0
Jhoira of the Ghitu Avatar | 1 | 2 |  | 0
Lapse of Certainty | {2}{W} | 3 |  | 0
Planeswalker's Favor | {3}{W} | 4 |  | 0
Nephalia Drownyard | {5}{U}{U} | 7 |  | 0
Planeswalker's Favor | {3}{U} | 4 |  | 0
Mastery of the Unseen | {R} | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{R} | 3 |  | 0
Mastery of the Unseen | {1}{R} | 2 |  | 0
Unfulfilled Desires | 1 | 1 |  | 0
Common Courtesy | {3}{R} | 4 |  | 0
Colossal Might | {2}{G} | 3 |  | 0
Lapse of Certainty | {1}{G} | 2 |  | 0
Introductions Are in Order | 1 | 2 |  | 0
Artificer's Epiphany | 1 | 2 |  | 0
Introductions Are in Order | 1 | 5 |  | 0
Common Courtesy | {2}{G}{G} | 4 |  | 0
Arcanis, the Omnipotent Avatar | {G} | 1 |  | 0
Artificer's Epiphany | {1}{G} | 2 |  | 0
Artificer's Epiphany | {4}{G} | 5 |  | 0
Astral Slide | 1 | 1 |  | 0
Forgotten Harvest | {1} | 1 |  | 0
Artificer's Epiphany | {3} | 3 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Introductions Are in Order | {3}{W} | 4 |  | 0
Moonglove Extract | {2}{W} | 3 |  | 0
Artificer's Epiphany | {1}{W} | 2 |  | 0
Seafarer's Quay | {W} | 1 |  | 0
Forgotten Harvest | {3}{W} | 4 |  | 0
Heretic's Punishment | {1}{U} | 2 |  | 0
Artificer's Epiphany | 1 | 2 |  | 0
Artificer's Epiphany | {3}{U} | 4 |  | 0
Jhoira of the Ghitu Avatar | {4}{U}{U} | 6 |  | 0
Lapse of Certainty | {3}{B} | 4 |  | 0
Artificer's Epiphany | {2}{B} | 3 |  | 0
Artificer's Epiphany | {4}{B} | 5 |  | 0
Common Courtesy | {2}{R} | 3 |  | 0
Implement of Examination | {R} | 1 |  | 0
Unfulfilled Desires | {2}{R}{R} | 4 |  | 0
Overwhelming Instinct | {R} | 1 |  | 0
Introductions Are in Order | 1 | 4 |  | 0
Heretic's Punishment | {1}{R} | 2 |  | 0
Planeswalker's Favor | {G} | 1 |  | 0
Implement of Examination | {4}{G} | 5 |  | 0
Jhoira of the Ghitu Avatar | {1}{G}{G} | 3 |  | 0
Oran-Rief, the Vastwood | {2}{G}{G} | 4 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Artificer's Epiphany | 1 | 1 |  | 0
Planeswalker's Favor | {4}{U} | 5 |  | 0
Lapse of Certainty | {2}{B} | 3 |  | 0
Artificer's Epiphany | {3}{B} | 4 |  | 0
Barbed Sextant | {2}{R} | 3 |  | 0
Reality Anchor | {4}{G}{G} | 6 |  | 0
Doubling Cube | {3}{G}{G} | 5 |  | 0
Implement of Examination | {3}{W}{W} | 5 |  | 0
Lapse of Certainty | {1}{W} | 2 |  | 0
Implement of Examination | {1}{W} | 2 |  | 0
Vampire Nocturnus Avatar | {U} | 1 |  | 0
Implement of Examination | {2}{U} | 3 |  | 0
Dust of Moments | {5}{B} | 6 |  | 0
Protection of the Hekma | {3}{B} | 4 |  | 0
Vampire Nocturnus Avatar | {3}{B}{B} | 5 |  | 0
Jhoira of the Ghitu Avatar | {2}{B} | 3 |  | 0
Festival of the Guildpact | {2}{R}{R} | 4 |  | 0
Collective Blessing | {4}{R}{R} | 6 |  | 0
Planeswalker's Favor | {1}{R} | 2 |  | 0
Artificer's Epiphany | {R} | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{G} | 3 |  | 0
Mastery of the Unseen | {G} | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{G} | 3 |  | 0
Death Stroke | {G} | 1 |  | 0
Highland Lake | {3}{W}{U} | 5 |  | 0
Planeswalker's Favor | {4} | 4 |  | 0
Artificer's Epiphany | {4} | 4 |  | 0
Lapse of Certainty | {5} | 5 |  | 0
Introductions Are in Order | {3} | 3 |  | 0
Artificer's Epiphany | {3} | 3 |  | 0
Artificer's Epiphany | {4} | 4 |  | 0
Artificer's Epiphany | {1} | 1 |  | 0
Jhoira of the Ghitu Avatar | {3} | 3 |  | 0
Vampire Nocturnus Avatar | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | {1}{G} | 2 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Planeswalker's Favor | {10}{G} | 11 |  | 0
Lapse of Certainty | {7}{G} | 8 |  | 0
Introductions Are in Order | {R}{W} | 2 |  | 0
Crucible of the Spirit Dragon | {2}{R}{W} | 4 |  | 0
Sea Kings' Blessing | {B}{R}{G}{W} | 4 |  | 0
Implement of Examination | {3}{G}{W} | 5 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Artificer's Epiphany | {1}{W} | 2 |  | 0
Lapse of Certainty | {3}{W}{W} | 5 |  | 0
Common Courtesy | {2}{W} | 3 |  | 0
Aggressive Mining | {3}{U}{U} | 5 |  | 0
Lapse of Certainty | {X}{U}{U}{U} | 3 |  | 0
Death Stroke | {B} | 1 |  | 0
Unfulfilled Desires | {2}{B} | 3 |  | 0
Lapse of Certainty | {1}{R} | 2 |  | 0
Forgotten Harvest | {2}{R} | 3 |  | 0
Artificer's Epiphany | {1}{R}{R} | 3 |  | 0
Lapse of Certainty | {3}{R} | 4 |  | 0
Artificer's Epiphany | {3}{G} | 4 |  | 0
Lapse of Certainty | {4}{G} | 5 |  | 0
Minamo's Meddling | {1}{G}{W} | 3 |  | 0
Heretic's Punishment | {4} | 4 |  | 0
Vampire Nocturnus Avatar | {3} | 3 |  | 0
Implement of Examination | {2} | 2 |  | 0
Artificer's Epiphany | {4} | 4 |  | 0
Moonglove Extract | {2} | 2 |  | 0
Artificer's Epiphany | {1} | 1 |  | 0
Planeswalker's Favor | {3} | 3 |  | 0
Lapse of Certainty | 1 | 1 |  | 0
Duskmantle, House of Shadow | {4}{U}{B} | 6 |  | 0
Implement of Examination | {2}{W}{W} | 4 |  | 0
Lapse of Certainty | {3}{W}{W} | 5 |  | 0
Lapse of Certainty | {3}{U} | 4 |  | 0
Common Courtesy | {1}{U} | 2 |  | 0
Lapse of Certainty | {5}{U}{U} | 7 |  | 0
Death Stroke | {2}{U} | 3 |  | 0
Lapse of Certainty | {1}{U} | 2 |  | 0
Vampire Nocturnus Avatar | {1}{U} | 2 |  | 0
Roar of Challenge | {3}{U} | 4 |  | 0
Jhoira of the Ghitu Avatar | {2}{U} | 3 |  | 0
Artificer's Epiphany | {3}{B}{B} | 5 |  | 0
Moonglove Extract | {2}{B} | 3 |  | 0
Lapse of Certainty | {2}{B} | 3 |  | 0
Moonglove Extract | {4}{B} | 5 |  | 0
Forgotten Harvest | {2}{R} | 3 |  | 0
Lapse of Certainty | {3}{R} | 4 |  | 0
Colossal Might | {4}{G} | 5 |  | 0
Barbed Sextant | {G} | 1 |  | 0
Lapse of Certainty | {2}{G} | 3 |  | 0
Jhoira of the Ghitu Avatar | {3}{B}{G} | 5 |  | 0
Lapse of Certainty | {1}{G}{U} | 3 |  | 0
Artificer's Epiphany | {3} | 3 |  | 0
Need for Speed | {1} | 1 |  | 0
Unfulfilled Desires | 1 | 1 |  | 0
Jhoira of the Ghitu Avatar | {2}{W} | 3 |  | 0
Arcanis, the Omnipotent Avatar | {5}{B}{B} | 7 |  | 0
